"Country Name","Country Code","Indicator Name","Indicator Code","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"American Samoa","ASM","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","","","",
"American Samoa","ASM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","",
"American Samoa","ASM","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","","","",
"American Samoa","ASM","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","",
"American Samoa","ASM","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","","","",
"American Samoa","ASM","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","","","",
"American Samoa","ASM","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","","","",
"American Samoa","ASM","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","","","",
"Andorra","AND","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","","","",
"Andorra","AND","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","","","","","","","","","","","","",
"Andorra","AND","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","","","","","","","","","","","","",
"Andorra","AND","Cost to enforce a contract (% of claim)","IC.EC.COST","","","","","","","","","","","","",
"Andorra","AND","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","","","",
"Andorra","AND","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","","","","","","","","",
"Andorra","AND","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Andorra","AND","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","","","",
"Andorra","AND","Cost to register property (% of property value)","IC.RP.COST","","","","","","","","","","","","",
"Andorra","AND","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","","","","","","","","","","","","",
"Andorra","AND","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","","","","",
"Andorra","AND","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Andorra","AND","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","","","","",
"Andorra","AND","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","","",
"Andorra","AND","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","","","","",
"Andorra","AND","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","","","","",
"Andorra","AND","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","","","","",
"Andorra","AND","Extent of director liability index (0 to 10)","IC.PI.DIR","","","","","","","","","","","","",
"Andorra","AND","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","","","","","","","","","","","","",
"Andorra","AND","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","","","","",
"Andorra","AND","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","","","","",
"Andorra","AND","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","","","","",
"Andorra","AND","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","","","","","","","","","","","","",
"Andorra","AND","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","","","",
"Andorra","AND","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","","","","","","","","","","","","",
"Andorra","AND","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","","",
"Andorra","AND","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","","","","","","","","","","","","",
"Andorra","AND","Procedures required to build a warehouse (number)","IC.WRH.PROC","","","","","","","","","","","","",
"Andorra","AND","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","","","","","","","","",
"Andorra","AND","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Andorra","AND","Procedures required to register property (number)","IC.PRP.PROC","","","","","","","","","","","","",
"Andorra","AND","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","","","","","","","","","","","","",
"Andorra","AND","Procedures required to start a business (number)","IC.REG.PROC","","","","","","","","","","","","",
"Andorra","AND","Profit tax (%)","IC.TAX.PRFT.CP.ZS","","","","","","","","","","","","",
"Andorra","AND","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","","","","","","","","","","","","",
"Andorra","AND","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","","","",
"Andorra","AND","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","","","",
"Andorra","AND","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","","","","","","","","","","","","",
"Andorra","AND","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","","","","","","","","","","","","",
"Andorra","AND","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","","","","",
"Andorra","AND","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","","","","",
"Andorra","AND","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","","","","",
"Andorra","AND","Tax payments (number)","IC.TAX.PAYM","","","","","","","","","","","","",
"Andorra","AND","Time required to build a warehouse (days)","IC.WRH.DURS","","","","","","","","","","","","",
"Andorra","AND","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","","","","","","","","",
"Andorra","AND","Time required to enforce a contract (days)","IC.LGL.DURS","","","","","","","","","","","","",
"Andorra","AND","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","",
"Andorra","AND","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","","","","","","","","","","","","",
"Andorra","AND","Time required to start a business (days)","IC.REG.DURS","","","","","","","","","","","","",
"Andorra","AND","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","","","",
"Andorra","AND","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","","","",
"Andorra","AND","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","",
"Andorra","AND","Time to resolve insolvency (years)","IC.ISV.DURS","","","","","","","","","","","","",
"Andorra","AND","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","",
"Andorra","AND","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","","","",
"Andorra","AND","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","","","",
"Andorra","AND","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","","","",
"Andorra","AND","Trade: Time to import (days)","IC.EXP.TIME.IMP","","","","","","","","","","","","",
"Angola","AGO","Building quality control index (0-15)","IC.DCP.BQCI","","","","","","","","","","6","6","6",
"Angola","AGO","Cost – Women (% of income per capita)","IC.REG.COST.PC.ZS.WOMEN","653.8","498.2","343.7","196.8","151.1","226.6","163.1","143.1","130.1","118.8","22.5","27.5",
"Angola","AGO","Cost to build a warehouse (% of income per capita)","IC.DCP.COST","0.4","0.3","0.3","0.2","0.1","0.2","0.7","0.6","0.5","0.5","0.5","0.6",
"Angola","AGO","Cost to enforce a contract (% of claim)","IC.EC.COST","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4","44.4",
"Angola","AGO","Cost to export: Documentary compliance (USD)","IC.EXP.COST.EXP.DOC","","","","","","","","","","240","240","240",
"Angola","AGO","Cost to get electricity (% of income per capita)","IC.GE.COST","","","","","1099.1","1278.5","890.5","754.9","689.7","660","615","1195.7",
"Angola","AGO","Cost to import (deflated US$ per container)","IC.EXP.COST.IMP.DEF","","","","","","","","","","","","",
"Angola","AGO","Cost to import: Documentary compliance (USD)","IC.EXP.COST.IMP.DOC","","","","","","","","","","460","460","460",
"Angola","AGO","Cost to register property (% of property value)","IC.RP.COST","11.8","11.8","11.5","11.6","11.4","11.5","4","3.1","3","3","2.9","3",
"Angola","AGO","Cost to start a business (% of income per capita)","IC.REG.COST.PC.ZS","653.8","498.2","343.7","196.8","151.1","226.6","163.1","143.1","130.1","118.8","22.5","27.5",
"Angola","AGO","Credit: Strength of legal rights index (0=weak to 10=strong)","IC.LGL.CRED.XQ","","","","","","","","","1","1","1","1",
"Angola","AGO","Creditor participation index (0-4)","IC.ISV.CPI","","","","","","","","","","","","",
"Angola","AGO","Depth of credit information index (0=low to 6=high)","IC.CRD.INFO.XQ","","","","","","","","","0","0","0","0",
"Angola","AGO","Ease of doing business index (1=easiest to 185=most difficult)","IC.BUS.EASE.XQ","","","","","","","","","","","181","182",
"Angola","AGO","Ease of shareholder suits index (0 to 10)","IC.PI.SHAR","","","","","","","","","6","6","6","6",
"Angola","AGO","Extent of conflict of interest regulation index (0-10)","IC.PI.CIR","","","","","","","","","5.3","5.3","5.3","5.3",
"Angola","AGO","Extent of corporate transparency index (0-9)","IC.PI.CT","","","","","","","","","4","4","4","4",
"Angola","AGO","Extent of director liability index (0 to 10)","IC.PI.DIR","6","6","6","6","6","6","6","6","6","6","6","6",
"Angola","AGO","Extent of disclosure index (0 to 10)","IC.BUS.DISC.XQ","4","4","4","4","4","4","4","4","4","4","4","4",
"Angola","AGO","Extent of shareholder governance index (0-10)","IC.PI.SG","","","","","","","","","5.7","5.7","5.7","5.7",
"Angola","AGO","Extent of shareholder rights index (0-10.5)","IC.PI.SR","","","","","","","","","7","7","7","7",
"Angola","AGO","Labor tax and contributions (%)","IC.TAX.LABR.CP.ZS","","","","","","","","","9","9","9","9",
"Angola","AGO","Minimum paid-in capital required to start a business (% of income per capita)","IC.REG.CAP","100.1","74.1","50.5","39.1","29","28.7","25.3","24.6","21.8","20","18.9","0",
"Angola","AGO","Other taxes (%)","IC.TAX.OTHR.CP.ZS","","","","","","","","","","17.7","17.7","17.7",
"Angola","AGO","Outcome (0 as piecemeal sale and 1 as going concern)","IC.ISV.OTCM","-1","","","","","","-1","-1","-1","-1","-1","-1",
"Angola","AGO","Postfiling index (0-100)","IC.TAX.PFI","","","","","","","","","","","28","28",
"Angola","AGO","Private credit bureau coverage (% of adults)","IC.CRD.PRVT.ZS","0","0","0","0","0","0","0","0","0","0","0","0",
"Angola","AGO","Procedures required to build a warehouse (number)","IC.WRH.PROC","12","12","12","10","10","10","10","10","10","10","10","10",
"Angola","AGO","Procedures required to connect to electricity (number)","IC.GE.NUM","","","","","9","9","9","7","7","7","7","7",
"Angola","AGO","Procedures required to enforce a contract (number)","IC.LGL.PROC","","","","","","","","","","","","",
"Angola","AGO","Procedures required to register property (number)","IC.PRP.PROC","7","7","7","7","7","7","7","7","7","7","7","7",
"Angola","AGO","Procedures required to start a business - Women (number)","IC.REG.PROC.WOMEN","12","12","12","8","8","8","8","8","8","8","8","8",
"Angola","AGO","Procedures required to start a business (number)","IC.REG.PROC","12","12","12","8","8","8","8","8","8","8","8","8",
"Angola","AGO","Profit tax (%)","IC.TAX.PRFT.CP.ZS","52.2","52.2","52.2","52.2","52.2","52.2","52.3","52.3","52","52.6","49","48",
"Angola","AGO","Public credit registry coverage (% of adults)","IC.CRD.PUBL.ZS","2.9","2.9","2.3","2.7","2.5","2.4","1.8","1.8","2.4","1.8","3.3","1.9",
"Angola","AGO","Quality of the land administration index (0-30)","IC.RP.QLAI","","","","","","","","","","7","7","7",
"Angola","AGO","Reliability of supply and transparency of tariff index (0-8)","IC.GE.RSTTI","","","","","","","","","","0","0","0",
"Angola","AGO","Resolving Insolvency: cost (% of estate)","IC.ISV.COST","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Angola","AGO","Resolving Insolvency: recovery rate (cents on the dollar)","IC.ISV.RECRT","0","0","0","0","0","0","0","0","0","0","0","0",
"Angola","AGO","Strength of governance structure index (0-10.5)","IC.PI.SOGS","","","","","","","","","5.7","5.7","5.7","5.7",
"Angola","AGO","Strength of insolvency framework index (0-16)","IC.ISV.SOIF","","","","","","","","","0","0","0","0",
"Angola","AGO","Strength of investor protection index (0 to 10)","IC.PI.INV","","","","","","","","","5.5","5.5","5.5","5.5",
"Angola","AGO","Tax payments (number)","IC.TAX.PAYM","32","32","32","32","32","32","32","32","32","32","32","31",
"Angola","AGO","Time required to build a warehouse (days)","IC.WRH.DURS","283","283","283","273","265","203","203","203","203","203","203","203",
"Angola","AGO","Time required to connect to electricity (days)","IC.ELC.TIME","","","","","159","159","159","145","145","145","145","145",
"Angola","AGO","Time required to enforce a contract (days)","IC.LGL.DURS","1011","1011","1011","1190","1250","1296","1296","1296","1296","1296","1296","1296",
"Angola","AGO","Time required to register property (days)","IC.PRP.DURS","335","335","335","335","190","190","190","190","190","190","190","190",
"Angola","AGO","Time required to start a business - Women (days)","IC.REG.DURS.WOMEN","83","83","83","68","68","66","66","66","66","66","36","36",
"Angola","AGO","Time required to start a business (days)","IC.REG.DURS","83","83","83","68","68","66","66","66","66","66","36","36",
"Angola","AGO","Time to export: Documentary compliance (hours)","IC.EXP.TIME.EXP.DOC","","","","","","","","","","169","169","169",
"Angola","AGO","Time to import: Documentary compliance (hours)","IC.EXP.TIME.IMP.DOC","","","","","","","","","","180","180","180",
"Angola","AGO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","284","284","284","284","284","294","294","294","294","294","294","287",
"Angola","AGO","Time to resolve insolvency (years)","IC.ISV.DURS","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1",
"Angola","AGO","Total tax rate (% of profit)","IC.TAX.TOTL.CP.ZS","52.2","52.2","52.2","52.2","52.2","52.2","52.3","52.3","52","52.6","49","48",
"Angola","AGO","Trade: Cost to export (US$ per container)","IC.EXP.COST.EXP","","","","","","","","","","735","735","735",
"Angola","AGO","Trade: Cost to import (US$ per container)","IC.EXP.COST.IMP","","","","","","","","","","935","935","935",
"Angola","AGO","Trade: Time to export (day)","IC.EXP.TIME.EXP","","","","","","","","","","240","240","240",
